episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
18000000,0,-0.13247529,0,-0.0027777776,0,-0.7402022,-7.6154356E-05,0
18000000,1,-0.14085104,-0.059919644,-0.07649292,0.0023475343,-0.7402022,-0.093655095,0
18000000,2,-0.14922677,0.0073610297,-0.076102406,0.0048345947,-0.4219094,-0.057714105,0
18000000,3,-0.15235952,0.0056549306,-0.07580241,0.0073739015,-0.4219094,-0.05705777,0
18000000,4,-0.15549225,0.003972224,-0.075591676,0.009965454,-0.4219094,-0.05660336,0
18000000,5,-0.15862499,0.002308833,-0.07546919,0.012609253,-0.4219094,-0.05634611,0
18000000,6,-0.16175772,0.0006585518,-0.075434245,0.015305175,-0.4219094,-0.05628272,0
18000000,7,-0.16489045,-0.0009767225,-0.07548606,0.018053345,-0.4219094,-0.056410942,0
18000000,8,-0.1680232,-0.0026029793,-0.07562415,0.02085376,-0.4219094,-0.05672959,0
18000000,9,-0.17115593,-0.0042263144,-0.07584836,0.023706298,-0.4219094,-0.057239197,0
18000000,10,-0.17428866,-0.005844161,-0.076158404,0.026611084,-0.4219094,-0.057940338,0
18000000,11,-0.1774214,-0.0074635595,-0.07655436,0.029568115,-0.4219094,-0.058835696,0
18000000,12,-0.18055414,-0.009087323,-0.077036455,0.03257739,-0.4219094,-0.059928752,0
18000000,13,-0.18368687,-0.010721307,-0.07760524,0.035638794,-0.4219094,-0.06122495,0
18000000,14,-0.18681961,-0.012363521,-0.07826115,0.03875244,-0.4219094,-0.062728874,0
18000000,15,-0.18995234,-0.014020358,-0.07900495,0.041918334,-0.4219094,-0.0644482,0
18000000,16,-0.19308509,-0.015694622,-0.079837576,0.045136474,-0.05500573,-0.06639111,0
18000000,17,-0.19308509,-0.018525455,-0.08082038,0.048354615,-0.05500573,-0.06906862,0
18000000,18,-0.19308509,-0.02137779,-0.08195451,0.051572755,-0.05500573,-0.072189584,0
18000000,19,-0.19308509,-0.024256112,-0.08324131,0.05479089,0.8224484,-0.07577227,0
18000000,20,-0.180221,-0.03181679,-0.08492926,0.057794556,0.8224484,-0.082982436,0
18000000,21,-0.16735694,-0.039397217,-0.08701934,0.060583863,0.8224484,-0.092092864,0
18000000,22,-0.15449286,-0.047015786,-0.0895136,0.06315869,0.8224484,-0.103181385,0
18000000,23,-0.14162879,-0.054679524,-0.09241444,0.06551916,0.8224484,-0.11633553,0
18000000,24,-0.1287647,-0.06240309,-0.09572502,0.06766529,0.8224484,-0.1316687,0
18000000,25,-0.11590063,-0.07020189,-0.09944937,0.069596924,0.8224484,-0.14931704,0
18000000,26,-0.103036545,-0.07808112,-0.10359168,0.07131421,0.8224484,-0.16942254,0
18000000,27,-0.09017246,-0.086055964,-0.1081571,0.07281714,0.040349483,-0.19216168,0
18000000,28,-0.0900606,-0.089642376,-0.112912774,0.07431812,0.6682135,-0.20894964,0
18000000,29,-0.07987281,-0.09691346,-0.11805419,0.07564929,0.6682135,-0.23433423,0
18000000,30,-0.06968502,-0.10431199,-0.123588115,0.076810665,0.6682135,-0.26250845,0
18000000,31,-0.059497233,-0.111847654,-0.12952182,0.07780225,0.6682135,-0.2936971,0
18000000,32,-0.049309447,-0.119529024,-0.135863,0.078624025,0.6682135,-0.3281434,0
18000000,33,-0.03912166,-0.12736395,-0.1426199,0.079276,0.6682135,-0.36611015,0
18000000,34,-0.028933875,-0.13536048,-0.14980099,0.07975818,0.6682135,-0.4078825,0
18000000,35,-0.01874609,-0.14352567,-0.15741526,0.080070555,0.6682135,-0.45376635,0
18000000,36,-0.008558303,-0.15186541,-0.16547197,0.08021314,0.6682135,-0.5040875,0
18000000,37,0.0016294841,-0.16038278,-0.17398055,0.08018603,-0.45651376,-0.5591866,0
18000000,38,-0.0020539376,-0.16465609,-0.18271583,0.080220215,-0.45651376,-0.6038314,0
18000000,39,-0.0057373596,-0.16920575,-0.19169249,0.0803158,-0.45651376,-0.6521998,0
18000000,40,-0.009420781,-0.1740363,-0.2009254,0.080472775,-0.45651376,-0.70457023,0
18000000,41,-0.013104203,-0.17914952,-0.21042956,0.08069116,-0.45651376,-0.7612331,0
18000000,42,-0.016787624,-0.18454817,-0.22022015,0.08097095,-0.45651376,-0.8225038,0
18000000,43,-0.020471046,-0.19023345,-0.23031235,0.081312135,-0.45651376,-0.8887146,0
