episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
14000000,0,0.022629334,0,-0.0027777776,0,-0.91960466,-7.6154356E-05,0
14000000,1,0.003013317,0.027817344,0.027427914,5.01709E-05,-0.91960466,-0.015162856,0
14000000,2,-0.016602699,0.01892125,0.028431717,0.0002265625,-0.91960466,-0.011558382,0
14000000,3,-0.036218714,0.027226359,0.029876119,0.0008302002,-0.91960466,-0.016222527,0
14000000,4,-0.055834733,0.03555063,0.031762134,0.0017607422,-0.91960466,-0.022596812,0
14000000,5,-0.07545075,0.04391153,0.034091715,0.0030183105,-0.91960466,-0.03075768,0
14000000,6,-0.095066756,0.052319176,0.03686733,0.0046027834,-0.91960466,-0.04079832,0
14000000,7,-0.11468277,0.060791504,0.040092424,0.00651416,-0.91960466,-0.05284171,0
14000000,8,-0.13429879,0.06934284,0.04377117,0.008752441,-0.91960466,-0.06703192,0
14000000,9,-0.1539148,0.07799028,0.047908686,0.011317749,-0.91960466,-0.08354203,0
14000000,10,-0.1735308,0.08674238,0.05251051,0.014209961,-0.91960466,-0.10255735,0
14000000,11,-0.19314682,0.09561473,0.057583023,0.017429078,-0.91960466,-0.12429934,0
14000000,12,-0.21276283,0.10462024,0.06313331,0.020975098,-0.91960466,-0.14901233,0
14000000,13,-0.23237884,0.11377092,0.06916904,0.024848022,0.5869082,-0.17696662,0
14000000,14,-0.21937995,0.11116816,0.07506669,0.028504394,0.5869082,-0.17960516,0
14000000,15,-0.20638104,0.10881169,0.080839336,0.031944092,0.5869082,-0.1834079,0
14000000,16,-0.19338214,0.10669832,0.08649984,0.035167113,-0.06848097,-0.1883103,0
14000000,17,-0.19338214,0.10950656,0.092309356,0.038390137,-0.06848097,-0.20475285,0
14000000,18,-0.19338214,0.11251335,0.09827837,0.041613158,-0.06848097,-0.22278534,0
14000000,19,-0.19338214,0.1157213,0.10441758,0.044836182,-0.06848097,-0.24252793,0
14000000,20,-0.19338214,0.11913484,0.110737875,0.048059203,-0.06848097,-0.2641157,0
14000000,21,-0.19338214,0.12275702,0.11725034,0.051282227,-0.06848097,-0.2876916,0
14000000,22,-0.19338214,0.12659207,0.123966254,0.054505248,-0.06848097,-0.31341338,0
14000000,23,-0.19338214,0.13064356,0.1308971,0.057728272,-0.06848097,-0.34145,0
14000000,24,-0.19338214,0.13491634,0.13805464,0.060951293,-0.06848097,-0.37198734,0
14000000,25,-0.19338214,0.13941416,0.14545079,0.06417432,-0.06848097,-0.40522295,0
14000000,26,-0.19338214,0.14414063,0.15309769,0.06739734,-0.12756038,-0.44136912,0
14000000,27,-0.19338214,0.14910059,0.16100772,0.07062036,-0.12756038,-0.48065805,0
14000000,28,-0.19338214,0.15429832,0.16919349,0.07384338,-0.12756038,-0.5233378,0
14000000,29,-0.19338214,0.1597366,0.17766778,0.07706641,-0.12756038,-0.56966984,0
14000000,30,-0.19338214,0.16541943,0.18644355,0.08028943,-0.12756038,-0.6199384,0
14000000,31,-0.19338214,0.17135064,0.19553399,0.08351245,-0.12756038,-0.67444754,0
14000000,32,-0.19338214,0.17753232,0.20495236,0.08673547,-0.12756038,-0.73351616,0
14000000,33,-0.19338214,0.18396743,0.21471213,0.0899585,-0.12756038,-0.79748803,0
14000000,34,-0.19338214,0.19065742,0.22482683,0.09318152,-0.12756038,-0.8667239,0
14000000,35,-0.19338214,0.19760382,0.23531003,0.09640454,-0.20536613,-0.9416076,0
14000000,36,-0.1934032,0.20481293,0.24617568,0.09962793,-0.20536613,-1.0225687,0
14000000,37,-0.19342425,0.21227846,0.25743738,0.10285168,-0.20536613,-1.1100091,0
14000000,38,-0.19344531,0.21999855,0.26910868,0.10607581,-0.20536613,-1.2043715,0
14000000,39,-0.19346637,0.22797039,0.28120288,0.10930029,0.50617135,-1.3061179,0
14000000,40,-0.18328491,0.23376806,0.29360464,0.112355106,0.50617135,-1.4035833,0
14000000,41,-0.17310345,0.23993325,0.3063335,0.11524011,0.50617135,-1.5084857,0
14000000,42,-0.162922,0.24646592,0.31940892,0.117955446,0.50617135,-1.6213287,0
14000000,43,-0.15274054,0.2533598,0.3328501,0.1205011,0.50617135,-1.7426176,0
14000000,44,-0.14255908,0.26060936,0.34667584,0.122877076,0.50617135,-1.8728918,0
14000000,45,-0.13237762,0.26820686,0.36090463,0.12508337,0.50617135,-2.0127096,0
14000000,46,-0.12219617,0.27614394,0.37555453,0.12711999,0.50617135,-2.1626554,0
14000000,47,-0.11201471,0.28440934,0.3906429,0.12898694,0.50617135,-2.323326,0
14000000,48,-0.101833254,0.2929911,0.40618655,0.1306842,0.50617135,-2.4953387,0
14000000,49,-0.0916518,0.30187377,0.42220145,0.13221179,0.50617135,-2.679315,0
14000000,50,-0.08147034,0.31103885,0.43870258,0.13356958,0.54731905,-2.8758757,0
14000000,51,-0.069883555,0.32036644,0.45569855,0.13473426,0.54731905,-3.0849571,0
14000000,52,-0.058296774,0.32996088,0.47320354,0.13570581,0.54731905,-3.3079674,0
14000000,53,-0.046709992,0.33979636,0.4912303,0.13648425,0.54731905,-3.5455365,0
14000000,54,-0.03512321,0.34984237,0.50979,0.13706958,0.54731905,-3.7982614,1
14000000,55,-0.02353643,0.36006525,0.5288921,0.13746192,0.54731905,-4.066711,1
14000000,56,-0.011949649,0.37042728,0.5485439,0.13766113,0.54731905,-4.3514066,1
14000000,57,-0.00036286734,0.3808865,0.5687505,0.13766724,0.54731905,-4.6528134,1
14000000,58,0.011223914,0.39139622,0.58951473,0.13748023,0.54731905,-4.9713206,1
14000000,59,0.022810696,0.40190592,0.6108365,0.1371001,0.54731905,-5.307241,1
14000000,60,0.034397475,0.41236037,0.6327129,0.13652685,0.54731905,-5.6607866,1
14000000,61,0.045984257,0.42270097,0.6551379,0.1357605,0.35067534,-6.0320673,1
14000000,62,0.05147522,0.43179756,0.67804545,0.13490258,0.47092032,-6.411099,1
14000000,63,0.06050511,0.4412218,0.701453,0.13389416,0.47092032,-6.8119345,1
14000000,64,0.069535,0.45028144,0.7253412,0.13273522,0.47092032,-7.228938,1
14000000,65,0.0785649,0.4589089,0.7496871,0.13142578,0.47092032,-7.6616316,1
14000000,66,0.087594785,0.4670349,0.7744641,0.12996583,0.47092032,-8.109397,1
14000000,67,0.09662468,0.47458965,0.7996418,0.12835547,0.47092032,-8.571484,1
14000000,68,0.105654575,0.48150986,0.8251867,0.1265946,0.47092032,-9.047071,1
14000000,69,0.11468446,0.48772883,0.8510615,0.12468323,0.47092032,-9.535178,1
14000000,70,0.12371436,0.4931852,0.87722576,0.122621335,0.47092032,-10.034742,1
14000000,71,0.13274425,0.49782252,0.90363604,0.12040894,0.47092032,-10.544627,1
14000000,72,0.14177413,0.5015895,0.93024623,0.11804602,-0.43446892,-11.063629,1
14000000,73,0.13828467,0.49986857,0.9567651,0.115741335,-0.43446892,-11.540015,1
14000000,74,0.1347952,0.49719372,0.9831421,0.113494754,-0.43446892,-12.018104,1
14000000,75,0.13130572,0.49357152,-0.990673,0.11130627,-0.43446892,-12.128678,1
14000000,76,0.12781624,0.48901612,-0.9647299,0.109176025,-0.43446892,-11.583006,1
14000000,77,0.124326766,0.48355818,-0.9390763,0.107103884,-0.43446892,-11.047673,1
14000000,78,0.120837286,0.47722396,-0.91375875,0.10508996,0.84693503,-10.523626,1
14000000,79,0.14445388,0.47982708,-0.88830316,0.102682374,0.84693503,-10.095545,1
14000000,80,0.1680705,0.48125926,-0.8627716,0.099881224,0.061692595,-9.667777,1
14000000,81,0.16820763,0.4735292,-0.83765006,0.09707776,0.061692595,-9.172094,1
14000000,82,0.16834475,0.46503538,-0.81297916,0.09427197,0.061692595,-8.690191,1
14000000,83,0.16848189,0.45582795,-0.7887967,0.09146399,0.061692595,-8.222845,1
14000000,84,0.16861902,0.44596657,-0.7651375,0.08865368,0.061692595,-7.7708077,1
14000000,85,0.16875614,0.43550572,-0.7420332,0.08584107,0.061692595,-7.334672,1
14000000,86,0.16889328,0.4245038,-0.7195125,0.083026126,0.061692595,-6.914959,1
14000000,87,0.16903041,0.41301805,-0.6976012,0.08020899,0.061692595,-6.512074,1
14000000,88,0.16916755,0.40110928,-0.6763217,0.07738952,0.061692595,-6.1263466,1
14000000,89,0.16930467,0.3888325,-0.6556934,0.07456775,0.061692595,-5.757965,1
14000000,90,0.1694418,0.37624115,-0.63573325,0.07174377,0.061692595,-5.4070153,1
14000000,91,0.16957894,0.36339137,-0.6164547,0.06891748,0.061692595,-5.0735197,1
14000000,92,0.16971606,0.3503306,-0.5978691,0.06608887,0.061692595,-4.7573643,1
14000000,93,0.1698532,0.3371057,-0.5799851,0.06325793,0.061692595,-4.458368,1
14000000,94,0.16999033,0.32375953,-0.5628091,0.060424805,-0.27573657,-4.1762657,1
14000000,95,0.16935816,0.3102765,-0.5463484,0.057602175,-0.27573657,-3.9104176,1
14000000,96,0.16872601,0.29676396,-0.5306046,0.05479004,-0.27573657,-3.6608903,1
14000000,97,0.16809386,0.2832532,-0.51557755,0.051988527,-0.27573657,-3.4272156,1
14000000,98,0.1674617,0.26977342,-0.5012656,0.04919751,-0.27573657,-3.2088952,1
14000000,99,0.16682954,0.2563487,-0.48766586,0.04641699,-0.27573657,-3.0053935,0
14000000,100,0.16619739,0.2430007,-0.47477424,0.043647096,-0.28771156,-2.8161595,0
14000000,101,0.16541074,0.22975151,-0.46258554,0.040890258,-0.28771156,-2.6406448,0
14000000,102,0.16462408,0.21661441,-0.4510938,0.038146485,-0.28771156,-2.4782684,0
14000000,103,0.16383743,0.20360103,-0.44029242,0.035415895,-0.28771156,-2.3284569,0
14000000,104,0.16305079,0.19072005,-0.4301744,0.032698363,-0.28771156,-2.1906464,0
14000000,105,0.16226412,0.17797935,-0.42073232,0.029994018,-0.71795464,-2.0642912,0
14000000,106,0.15045996,0.16639778,-0.41190463,0.027486328,-0.71795464,-1.9517907,0
14000000,107,0.1386558,0.15507017,-0.4036779,0.025175415,-0.71795464,-1.8490943,0
14000000,108,0.12685163,0.14398888,-0.39603907,0.02306128,-0.71795464,-1.7556112,0
14000000,109,0.11504747,0.13314451,-0.3889755,0.0211438,-0.71795464,-1.6707885,0
14000000,110,0.10324331,0.1225301,-0.38247505,0.019423096,-0.71795464,-1.5941215,0
14000000,111,0.09143915,0.11213485,-0.37652612,0.01789917,-0.71795464,-1.5251353,0
14000000,112,0.07963499,0.10194604,-0.3711177,0.0165719,-0.71795464,-1.4633918,0
14000000,113,0.06783082,0.09195499,-0.36623937,0.0154414065,-0.71795464,-1.408499,0
14000000,114,0.056026664,0.08214673,-0.36188135,0.014507568,-0.71795464,-1.360091,0
14000000,115,0.044222504,0.072511114,-0.35803452,0.013770508,-0.71795464,-1.3178453,0
14000000,116,0.032418344,0.06303423,-0.35469046,0.013230225,-0.71795464,-1.2814695,0
14000000,117,0.020614179,0.05370147,-0.3518415,0.012886597,-0.71795464,-1.2507042,0
14000000,118,0.008810016,0.04450107,-0.34948066,0.012739746,-0.320935,-1.2253258,0
14000000,119,0.0075355377,0.03362431,-0.34769684,0.012614136,-0.320935,-1.2045525,0
14000000,120,0.0062610586,0.022835959,-0.34648535,0.012509766,-0.320935,-1.1901598,0
14000000,121,0.00498658,0.012125599,-0.34584206,0.012426636,-0.320935,-1.1820188,0
14000000,122,0.003712101,0.001482384,-0.34576342,0.012364746,-0.320935,-1.1800326,0
14000000,123,0.002437622,-0.009104142,-0.34624642,0.012324097,-0.320935,-1.184138,0
14000000,124,0.0011631431,-0.01964492,-0.34728864,0.012304688,-0.320935,-1.194302,0
14000000,125,-0.00011133599,-0.030149583,-0.3488881,0.012306519,-0.320935,-1.2105227,0
14000000,126,-0.001385815,-0.040628582,-0.35104352,0.01232959,-0.26060838,-1.2328296,0
