episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
4000000,0,-0.22322123,0,-0.0027777776,0,0.6318891,-7.6154356E-05,0
4000000,1,-0.20496218,-0.052840255,0.03258203,0.0034160155,0.6318891,-0.038404223,0
4000000,2,-0.18670313,-0.029394835,0.031022588,0.00652771,0.6318891,-0.018160384,0
4000000,3,-0.16844408,-0.034725953,0.029180326,0.009335083,0.6318891,-0.02050637,0
4000000,4,-0.15018503,-0.040113743,0.027052224,0.011838134,0.6318891,-0.023383997,0
4000000,5,-0.13192599,-0.045568503,0.02463474,0.014036865,0.6318891,-0.026852975,0
4000000,6,-0.11366693,-0.05110212,0.021923687,0.015931275,0.6318891,-0.030984975,0
4000000,7,-0.09540788,-0.05672421,0.018914377,0.017521363,0.6318891,-0.035860747,0
4000000,8,-0.07714883,-0.06244604,0.01560151,0.018807128,0.6318891,-0.041574266,0
4000000,9,-0.058889784,-0.06827884,0.0119792055,0.019788574,0.6318891,-0.0482321,0
4000000,10,-0.040630735,-0.07423264,0.008041042,0.020465698,0.6318891,-0.05595242,0
4000000,11,-0.02237169,-0.08031907,0.0037799824,0.020838501,0.6318891,-0.06486967,0
4000000,12,-0.004112644,-0.086544715,-0.0008113574,0.020907104,0.6318891,-0.07512493,0
4000000,13,0.0141464025,-0.09292646,-0.0057412595,0.020671386,0.6318891,-0.08689225,0
4000000,14,0.032405447,-0.0994717,-0.0110183945,0.020131348,-0.89104795,-0.10034704,0
4000000,15,0.0063485582,-0.089625485,-0.015773175,0.020025512,-0.89104795,-0.08298327,0
4000000,16,-0.019708332,-0.080006555,-0.020017657,0.020354005,-0.89104795,-0.06817245,0
4000000,17,-0.04576522,-0.0705999,-0.023763098,0.0211167,-0.89104795,-0.05563964,0
4000000,18,-0.071822114,-0.06137822,-0.027019316,0.022313721,-0.89104795,-0.045127045,0
4000000,19,-0.09787901,-0.052324425,-0.029795216,0.023945069,-0.89104795,-0.036426928,0
4000000,20,-0.1239359,-0.04342147,-0.032098796,0.02601062,-0.89104795,-0.029361492,0
4000000,21,-0.14999278,-0.03464313,-0.03393667,0.028510498,-0.89104795,-0.023774685,0
4000000,22,-0.17604966,-0.02597262,-0.03531456,0.031444702,-0.89104795,-0.019548718,0
4000000,23,-0.20210655,-0.017392803,-0.036237277,0.03481311,-0.89104795,-0.016591247,0
4000000,24,-0.22816344,-0.008879122,-0.03670833,0.038615845,-0.10216904,-0.014833286,0
4000000,25,-0.22816344,-0.010097532,-0.03724402,0.04241858,-0.10216904,-0.015609566,0
4000000,26,-0.22816344,-0.011329047,-0.037845045,0.046221312,-0.10216904,-0.016487395,0
4000000,27,-0.22816344,-0.012576735,-0.038512263,0.050024047,-0.10216904,-0.017471487,0
4000000,28,-0.22816344,-0.013842614,-0.039246637,0.053826783,-0.10216904,-0.018566977,0
4000000,29,-0.22816344,-0.015129799,-0.040049296,0.05762952,-0.10216904,-0.019780004,0
4000000,30,-0.22816344,-0.016440785,-0.040921506,0.06143225,-0.10216904,-0.021117296,0
4000000,31,-0.22816344,-0.017777618,-0.041864637,0.06523499,0.4974177,-0.022586182,0
4000000,32,-0.21542473,-0.023866126,-0.043130774,0.06882544,0.4974177,-0.026424458,0
4000000,33,-0.20268603,-0.029977724,-0.04472114,0.072203495,0.4974177,-0.03133233,0
4000000,34,-0.1899473,-0.036118276,-0.046637274,0.07536926,0.4974177,-0.037352297,0
4000000,35,-0.1772086,-0.04230177,-0.048881453,0.07832275,0.18034494,-0.044544023,0
4000000,36,-0.17535873,-0.044515915,-0.051243093,0.08124536,0.18034494,-0.04903322,0
4000000,37,-0.17350887,-0.04680508,-0.05372618,0.08413721,0.18034494,-0.05393533,0
4000000,38,-0.171659,-0.049178623,-0.05633519,0.08699817,0.18034494,-0.059292417,0
4000000,39,-0.16980913,-0.051635735,-0.059074543,0.08982837,0.18034494,-0.06514003,0
4000000,40,-0.16795926,-0.05418547,-0.061949175,0.09262769,0.18034494,-0.07152718,0
4000000,41,-0.16610938,-0.05682985,-0.06496409,0.09539612,0.101065874,-0.07849955,0
4000000,42,-0.16602919,-0.05892136,-0.06808996,0.09816333,0.101065874,-0.08529318,0
4000000,43,-0.16594899,-0.061121427,-0.07133256,0.1009292,0.101065874,-0.092671484,0
4000000,44,-0.16586879,-0.06343125,-0.0746977,0.10369372,0.101065874,-0.10068133,0
4000000,45,-0.16578859,-0.06585449,-0.07819139,0.106456906,0.101065874,-0.10937639,0
4000000,46,-0.1657084,-0.06839493,-0.081819855,0.10921875,0.101065874,-0.118815,0
4000000,47,-0.1656282,-0.071056485,-0.08558953,0.111979246,0.101065874,-0.12906037,0
4000000,48,-0.16554798,-0.07384266,-0.089507,0.114738405,0.101065874,-0.14018022,0
4000000,49,-0.16546778,-0.07675882,-0.09357917,0.117496215,0.101065874,-0.1522506,0
4000000,50,-0.16538759,-0.07980928,-0.09781321,0.120252684,0.101065874,-0.16535224,0
4000000,51,-0.16530739,-0.08299787,-0.10221638,0.12300781,0.101065874,-0.17957142,0
4000000,52,-0.16522719,-0.086330295,-0.10679634,0.1257616,0.056901097,-0.19500455,0
4000000,53,-0.16522719,-0.08978229,-0.11155945,0.12851538,0.056901097,-0.21169898,0
4000000,54,-0.16522719,-0.09338795,-0.11651383,0.13126917,0.056901097,-0.22981343,0
4000000,55,-0.16522719,-0.0971521,-0.121667914,0.13402295,0.056901097,-0.24946693,0
4000000,56,-0.16522719,-0.10107966,-0.12703034,0.13677673,0.056901097,-0.27078786,0
4000000,57,-0.16522719,-0.105176225,-0.13261013,0.13953052,0.056901097,-0.29391617,0
4000000,58,-0.16522719,-0.10944744,-0.1384165,0.1422843,0.056901097,-0.31900284,0
4000000,59,-0.16522719,-0.11389822,-0.14445896,0.14503808,0.056901097,-0.34620887,0
4000000,60,-0.16522719,-0.11853395,-0.15074739,0.14779188,-0.04931122,-0.37570873,0
4000000,61,-0.16522719,-0.12336041,-0.15729186,0.15054566,-0.04931122,-0.4076911,0
