episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
19000000,0,0.14595306,0,-0.0027777776,0,0.30464852,-7.6154356E-05,0
19000000,1,0.1473896,0.06814613,-0.22979708,0.002456543,0.30464852,-0.5676232,0
19000000,2,0.14882614,0.0052879276,-0.22951655,0.0049370117,0.30464852,-0.52020127,0
19000000,3,0.15026268,-0.003285496,-0.22969085,0.007441406,0.30464852,-0.52083516,0
19000000,4,0.15169922,-0.011816993,-0.23031777,0.009969726,0.30464852,-0.52499187,0
19000000,5,0.15313576,-0.020319544,-0.23139577,0.012521973,0.30464852,-0.5326653,0
19000000,6,0.1545723,-0.028805178,-0.23292392,0.015098144,-0.67411375,-0.5438725,0
19000000,7,0.14721271,-0.034838032,-0.23477215,0.017551636,-0.67411375,-0.5562834,0
19000000,8,0.13985312,-0.040899225,-0.23694193,0.01988257,-0.67411375,-0.5710193,0
19000000,9,0.13249353,-0.046994943,-0.23943508,0.02209082,-0.67411375,-0.58814543,0
19000000,10,0.12513395,-0.053137936,-0.24225412,0.02417639,-0.67411375,-0.6077468,0
19000000,11,0.11777435,-0.059337962,-0.24540211,0.026139282,-0.67411375,-0.6299209,0
19000000,12,0.110414766,-0.065606385,-0.24888264,0.027979491,0.94836307,-0.6547821,0
19000000,13,0.12064189,-0.07662171,-0.25294754,0.029990233,0.94836307,-0.6906402,0
19000000,14,0.130869,-0.08765249,-0.25759766,0.032171387,0.94836307,-0.73226005,0
19000000,15,0.14109613,-0.09870844,-0.2628343,0.03452295,0.94836307,-0.7798403,0
19000000,16,0.15132326,-0.10979863,-0.2686593,0.037045043,0.94836307,-0.8336102,0
19000000,17,0.16155039,-0.12092445,-0.27507454,0.03973755,-0.44004935,-0.8938103,0
19000000,18,0.15746343,-0.12861641,-0.28189784,0.042361937,-0.44004935,-0.95062107,0
19000000,19,0.15337646,-0.13645405,-0.28913698,0.044918213,-0.44004935,-1.0123067,0
19000000,20,0.1492895,-0.14444306,-0.2967999,0.04740637,-0.44004935,-1.079177,0
19000000,21,0.14520255,-0.15258932,-0.304895,0.049826417,-0.44004935,-1.1515645,0
19000000,22,0.14111559,-0.1608981,-0.31343094,0.052178346,-0.39822167,-1.229823,0
19000000,23,0.13756703,-0.16948383,-0.32242233,0.054471068,-0.39822167,-1.3147374,0
19000000,24,0.13401848,-0.17823483,-0.33187798,0.05670471,-0.39822167,-1.4063519,0
19000000,25,0.13046992,-0.18714963,-0.34180656,0.058879152,-0.39822167,-1.5050663,0
19000000,26,0.12692139,-0.19623104,-0.35221696,0.060994506,-0.39822167,-1.6113178,0
19000000,27,0.12337283,-0.20547743,-0.36311784,0.063050784,-0.39822167,-1.72555,0
19000000,28,0.11982429,-0.21488409,-0.37451783,0.06504785,-0.39822167,-1.8482136,0
19000000,29,0.11627574,-0.22444873,-0.3864252,0.06698584,-0.39822167,-1.979789,0
19000000,30,0.112727195,-0.23416266,-0.3988479,0.06886462,-0.39822167,-2.120746,0
19000000,31,0.10917865,-0.24401906,-0.4117935,0.07068433,-0.39822167,-2.2715783,0
19000000,32,0.10563011,-0.25400534,-0.4252689,0.07244483,-0.29127604,-2.432765,0
19000000,33,0.10337751,-0.2642216,-0.4392863,0.07416772,-0.29127604,-2.6054428,0
19000000,34,0.10112491,-0.2745181,-0.45384994,0.07585315,-0.29127604,-2.7894177,0
19000000,35,0.09887232,-0.28487402,-0.46896297,0.07750098,-0.29127604,-2.9851205,0
19000000,36,0.096619725,-0.29526752,-0.4846274,0.07911133,0.79252803,-3.1929708,0
19000000,37,0.104439706,-0.3058545,-0.5008535,0.080852054,0.79252803,-3.4145706,1
19000000,38,0.11225968,-0.31623083,-0.5176301,0.08272302,0.79252803,-3.647912,1
19000000,39,0.12007966,-0.32635945,-0.534944,0.08472437,0.79252803,-3.8930306,1
19000000,40,0.12789963,-0.3362005,-0.55278,0.08685608,0.79252803,-4.1498923,1
19000000,41,0.1357196,-0.34571254,-0.5711206,0.08911804,0.79252803,-4.418398,1
19000000,42,0.14353958,-0.35485178,-0.5899461,0.09151038,0.79252803,-4.6983666,1
19000000,43,0.15135956,-0.3635743,-0.6092343,0.09403308,0.79252803,-4.98955,1
19000000,44,0.15917954,-0.37183505,-0.6289608,0.096686035,0.79252803,-5.2916203,1
19000000,45,0.16699952,-0.37958756,-0.6490985,0.09946936,0.79252803,-5.6041636,1
19000000,46,0.17481948,-0.38678703,-0.6696182,0.102383055,0.79252803,-5.926701,1
19000000,47,0.18263946,-0.39339077,-0.6904882,0.105427004,0.79252803,-6.258692,1
19000000,48,0.19045945,-0.39935383,-0.71167463,0.10860132,0.5506686,-6.5994973,1
19000000,49,0.19485053,-0.40542778,-0.7331833,0.111848876,0.5506686,-6.9554543,1
19000000,50,0.19924164,-0.41084376,-0.75497925,0.115169555,0.5506686,-7.3201704,1
19000000,51,0.20363274,-0.41555867,-0.77702534,0.11856347,0.34296906,-7.6928744,1
19000000,52,0.20548138,-0.42026782,-0.79932123,0.12198816,0.34296906,-8.079524,1
19000000,53,0.20733003,-0.42424384,-0.82182807,0.12544361,0.34296906,-8.47364,1
19000000,54,0.20917869,-0.42745143,-0.8445051,0.12892993,0.34296906,-8.874351,1
19000000,55,0.21102732,-0.42986846,-0.8673103,0.13244702,0.34296906,-9.280825,1
19000000,56,0.21287598,-0.4314672,-0.8902003,0.135995,0.01889813,-9.692121,1
19000000,57,0.21287598,-0.43288517,-0.9131656,0.13954297,0.01889813,-10.113613,1
19000000,58,0.21287598,-0.433467,-0.9361617,0.14309095,0.01889813,-10.538884,1
19000000,59,0.21287598,-0.43320236,-0.95914376,0.14663891,0.34039378,-10.967005,1
19000000,60,0.21469626,-0.4314135,-0.982031,0.15021716,0.34039378,-11.390557,1
19000000,61,0.21651654,-0.42877665,0.9952216,0.1538258,0.34039378,-11.625834,1
19000000,62,0.21833682,-0.4253107,0.97265816,0.15746473,0.34039378,-11.158566,1
19000000,63,0.2201571,-0.4210275,0.9503219,0.16113403,0.34039378,-10.698979,1
19000000,64,0.22197738,-0.4159556,0.9282548,0.16483362,0.34039378,-10.247989,1
19000000,65,0.22379766,-0.41011748,0.90649736,0.1685636,0.34039378,-9.806396,1
19000000,66,0.22561795,-0.40355077,0.8850884,0.17232385,0.34039378,-9.375045,1
19000000,67,0.22743823,-0.39628536,0.86406475,0.1761145,0.49352264,-8.954654,1
19000000,68,0.23108576,-0.38774186,0.8434944,0.17996594,0.49352264,-8.541686,1
19000000,69,0.23473331,-0.37860867,0.8234086,0.18387817,0.49352264,-8.14196,1
19000000,70,0.23838085,-0.36893034,0.8038362,0.18785119,0.49352264,-7.7560115,1
19000000,71,0.24202839,-0.35875285,0.7848038,0.19188501,-0.07965696,-7.3843036,1
19000000,72,0.24182819,-0.34924376,0.7662759,0.19591552,-0.07965696,-7.034125,1
19000000,73,0.24162799,-0.33926314,0.7482774,0.19994263,-0.07965696,-6.6971636,1
19000000,74,0.2414278,-0.3288497,0.7308314,0.20396642,-0.07965696,-6.373721,1
19000000,75,0.2412276,-0.3180483,0.7139584,0.20798694,-0.07965696,-6.0640745,1
19000000,76,0.2410274,-0.30690092,0.6976768,0.21200404,-0.07965696,-5.7684135,1
19000000,77,0.2408272,-0.2954449,0.68200296,0.21601783,-0.07965696,-5.4868383,1
19000000,78,0.24062702,-0.28371903,0.6669512,0.22002833,-0.07965696,-5.219407,1
19000000,79,0.24042682,-0.2717613,0.65253377,0.2240354,-0.07965696,-4.9661193,1
19000000,80,0.24022663,-0.25960332,0.6387614,0.22803919,-0.07965696,-4.7268977,1
19000000,81,0.24002643,-0.24727854,0.6256429,0.23203968,-0.07965696,-4.501638,1
