episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
26000000,0,0.075664,0,-0.0027777776,0,-0.38139713,-7.6154356E-05,0
26000000,1,0.072360784,-0.23539357,0.22496125,0.0012060547,-0.38139713,-1.0535787,0
26000000,2,0.06905757,-0.009401513,0.22446248,0.0023570557,-0.38139713,-0.49815091,0
26000000,3,0.065754354,-0.0005206241,0.22443485,0.003453003,-0.38139713,-0.49715057,0
26000000,4,0.062451147,0.008312019,0.22487581,0.0044938964,-0.38139713,-0.49979836,0
26000000,5,0.059147935,0.01711024,0.22578354,0.0054797363,-0.38139713,-0.5060774,0
26000000,6,0.055844724,0.025885975,0.22715683,0.0064105224,-0.38139713,-0.5159952,0
26000000,7,0.052541513,0.034651406,0.22899514,0.007286255,-0.43954444,-0.5295837,0
26000000,8,0.048383508,0.0436605,0.23131141,0.008092651,-0.43954444,-0.547168,0
26000000,9,0.044225503,0.052681305,0.23410624,0.008829712,-0.43954444,-0.5687031,0
26000000,10,0.040067498,0.061723333,0.23738077,0.009497559,-0.43954444,-0.5942914,0
26000000,11,0.035909493,0.07080077,0.24113686,0.010096069,-0.43954444,-0.62406623,0
26000000,12,0.031751487,0.07992285,0.24537688,0.010625244,-0.43954444,-0.6581802,0
26000000,13,0.027593482,0.089099035,0.25010374,0.011085083,-0.43954444,-0.6968102,0
26000000,14,0.023435479,0.09833612,0.25532064,0.011475708,-0.43954444,-0.7401518,0
26000000,15,0.019277474,0.10764696,0.2610315,0.011796997,-0.02805531,-0.7884379,0
26000000,16,0.019277474,0.11597584,0.2671842,0.012118286,-0.02805531,-0.8391428,0
26000000,17,0.019277474,0.12441653,0.2737847,0.012439575,-0.02805531,-0.8946786,0
26000000,18,0.019277474,0.13297638,0.28083932,0.012760865,0.722466,-0.95533156,0
26000000,19,0.028933572,0.13936622,0.28823292,0.013243042,0.722466,-1.0142664,0
26000000,20,0.038589668,0.14595763,0.29597622,0.01388623,0.722466,-1.0777291,0
26000000,21,0.048245765,0.15275961,0.30408037,0.014690308,0.722466,-1.1460546,0
26000000,22,0.057901863,0.15977487,0.31255668,0.015655395,0.722466,-1.2195809,0
26000000,23,0.06755796,0.16701116,0.32141688,0.016781373,0.722466,-1.2986852,0
26000000,24,0.077214055,0.17447194,0.3306729,0.018068237,0.722466,-1.3837554,0
26000000,25,0.086870156,0.18215929,0.34033674,0.019516114,0.5317806,-1.475198,0
26000000,26,0.09306814,0.19070046,0.35045373,0.02106726,0.5317806,-1.576052,0
26000000,27,0.09926612,0.19943625,0.36103415,0.02272168,0.5317806,-1.6844665,0
26000000,28,0.1054641,0.20836592,0.3720883,0.02447937,0.5317806,-1.8009071,0
26000000,29,0.11166209,0.21748564,0.38362628,0.026340455,0.5317806,-1.9258481,0
26000000,30,0.11786007,0.22679396,0.39565808,0.02830481,0.5317806,-2.059796,0
26000000,31,0.12405805,0.23628397,0.40819335,0.030372437,0.5317806,-2.203254,0
26000000,32,0.13025604,0.24594808,0.42124128,0.032543335,0.5317806,-2.3567383,0
26000000,33,0.13645403,0.25577545,0.43481058,0.03481763,0.99229777,-2.5207667,0
26000000,34,0.15145521,0.2650855,0.4488738,0.03734192,0.99229777,-2.6920042,0
26000000,35,0.1664564,0.27467883,0.46344596,0.04011621,0.99229777,-2.8751044,0
26000000,36,0.1814576,0.28454345,0.4785415,0.043140505,-0.4641794,-3.070739,0
26000000,37,0.17692126,0.29515666,0.49420002,0.046089232,-0.4641794,-3.2827265,0
26000000,38,0.17238493,0.30564517,0.510415,0.04896228,-0.4641794,-3.5066524,1
26000000,39,0.1678486,0.31597587,0.52717805,0.051759765,-0.4641794,-3.742675,1
26000000,40,0.16331227,0.3261136,0.5444789,0.05448169,-0.4641794,-3.9909012,1
26000000,41,0.15877594,0.3360196,0.56230533,0.05712793,-0.4641794,-4.251367,1
26000000,42,0.15423961,0.34565467,0.5806429,0.059698608,-0.4641794,-4.5240526,1
26000000,43,0.14970328,0.35497513,0.59947485,0.062193602,-0.4641794,-4.8088484,1
26000000,44,0.14516695,0.36393815,0.6187824,0.06461304,-0.4641794,-5.1055865,1
