episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
30000000,0,0.04829318,0,-0.0027777776,0,-0.2019946,-7.6154356E-05,0
30000000,1,0.046680436,0.27686945,0.121040456,0.0007779541,-0.2019946,-0.9111647,0
30000000,2,0.045067687,0.09916613,0.12630138,0.0015290527,-0.2019946,-0.2557807,0
30000000,3,0.04345494,0.103867725,0.13181172,0.0022532959,-0.2019946,-0.27936536,0
30000000,4,0.041842192,0.108733416,0.1375802,0.0029506837,-0.2019946,-0.30504888,0
30000000,5,0.040229447,0.11377035,0.1436159,0.003621216,-0.2019946,-0.3330093,0
30000000,6,0.0386167,0.11898704,0.14992836,0.0042647705,-0.2019946,-0.36344233,0
30000000,7,0.037003953,0.1243843,0.15652716,0.0048814695,-0.2019946,-0.3965392,0
30000000,8,0.035391204,0.12997088,0.16342233,0.0054713134,-0.2019946,-0.4325254,0
30000000,9,0.03377846,0.13575336,0.17062427,0.0060343016,0.551638,-0.47163823,0
30000000,10,0.048817147,0.13638195,0.17785956,0.0068479003,0.551638,-0.4982392,0
30000000,11,0.063855834,0.13730529,0.18514383,0.00791211,0.551638,-0.5268714,0
30000000,12,0.078894526,0.13851967,0.19249251,0.0092270505,0.551638,-0.55762166,0
30000000,13,0.09393321,0.14003064,0.19992137,0.010792603,0.551638,-0.5906179,0
30000000,14,0.1089719,0.14183578,0.20744601,0.012608765,-0.014580071,-0.6259805,0
30000000,15,0.109740585,0.14817955,0.21530718,0.014437744,-0.014580071,-0.67720306,0
30000000,16,0.11050927,0.15472838,0.22351578,0.016279541,-0.014580071,-0.7326198,0
30000000,17,0.11127795,0.16148695,0.23208292,0.018134154,-0.014580071,-0.7925462,0
30000000,18,0.11204664,0.16845953,0.24101996,0.020001587,-0.014580071,-0.8573177,0
30000000,19,0.11281532,0.17564945,0.25033846,0.021881836,-0.014580071,-0.92728835,0
30000000,20,0.113584004,0.1830592,0.26005006,0.023774903,-0.014580071,-1.0028316,0
30000000,21,0.11435269,0.19069098,0.27016655,0.025680786,-0.014580071,-1.0843422,0
30000000,22,0.11512138,0.19854522,0.2806997,0.027599487,-0.014580071,-1.1722319,0
30000000,23,0.11589006,0.20662224,0.29166135,0.029531006,-0.014580071,-1.2669348,0
30000000,24,0.11665875,0.21492031,0.3030632,0.031475343,-0.3275252,-1.3688995,0
30000000,25,0.11242817,0.22452232,0.31497452,0.033349123,-0.3275252,-1.483812,0
30000000,26,0.10819761,0.23427455,0.3274032,0.035152465,-0.3275252,-1.6074145,0
30000000,27,0.10396704,0.24417095,0.34035686,0.036885254,-0.3275252,-1.7401973,0
30000000,28,0.099736474,0.25419804,0.3538425,0.038547486,-0.3275252,-1.8826284,0
30000000,29,0.09550591,0.26434186,0.36786628,0.040139284,-0.3275252,-2.035182,0
30000000,30,0.091275334,0.27458796,0.38243362,0.04166052,0.7774961,-2.198337,0
30000000,31,0.11378127,0.2813044,0.39735729,0.043556884,0.7774961,-2.35061,0
30000000,32,0.13628721,0.2885442,0.41266504,0.04582837,0.7774961,-2.5143468,0
30000000,33,0.15879315,0.2962983,0.42838416,0.048474975,0.7774961,-2.6903021,0
30000000,34,0.18129909,0.30455655,0.44454136,0.05149658,-0.8456601,-2.8792746,0
30000000,35,0.16213174,0.31600684,0.46130607,0.05419873,-0.8456601,-3.100356,0
30000000,36,0.14296441,0.32710296,0.47865942,0.056581423,-0.8456601,-3.332837,0
30000000,37,0.12379706,0.337799,0.4965802,0.058644652,-0.8456601,-3.576566,0
30000000,38,0.10462972,0.34804624,0.5150446,0.060388427,-0.8456601,-3.831305,1
30000000,39,0.08546237,0.35779518,0.53402627,0.061812744,-0.8456601,-4.096738,1
30000000,40,0.06629503,0.36699495,0.55349594,0.062917605,-0.8456601,-4.3724623,1
30000000,41,0.047127686,0.37559548,0.5734219,0.06370313,-0.8456601,-4.658,1
30000000,42,0.027960341,0.38354534,0.5937696,0.06416919,-0.8456601,-4.9527807,1
30000000,43,0.0087929955,0.39079547,0.61450195,0.064315796,-0.8456601,-5.256167,1
30000000,44,-0.01037435,0.39729887,0.63557935,0.06414294,-0.8456601,-5.567457,1
30000000,45,-0.029541695,0.40301138,0.6569598,0.06365064,-0.8456601,-5.8858905,1
30000000,46,-0.04870904,0.40789133,0.67859906,0.06283887,-0.8456601,-6.2106485,1
30000000,47,-0.06787638,0.41190156,0.70045114,0.061707642,-0.8456601,-6.540875,1
30000000,48,-0.087043725,0.41501164,0.7224682,0.060256958,0.5319878,-6.875704,1
30000000,49,-0.072618775,0.42527866,0.74502987,0.05904663,0.5319878,-7.2886796,1
30000000,50,-0.058193825,0.43516487,0.76811606,0.058076784,0.5319878,-7.718461,1
30000000,51,-0.043768875,0.44459972,0.79170287,0.05734729,0.5319878,-8.164536,1
30000000,52,-0.029343925,0.45351928,0.81576276,0.056858275,0.5319878,-8.626329,1
30000000,53,-0.0149189755,0.46185112,0.84026474,0.05660962,0.5319878,-9.10305,1
30000000,54,-0.0004940262,0.46953243,0.8651742,0.05660144,0.5319878,-9.593869,1
30000000,55,0.013930923,0.47649294,0.890453,0.056833617,0.1906538,-10.097743,1
30000000,56,0.018856773,0.47932974,0.91588223,0.05714795,0.1906538,-10.578224,1
30000000,57,0.023782624,0.4812838,0.94141513,0.057544313,0.1906538,-11.065057,1
30000000,58,0.028708473,0.48233455,0.96700376,0.058022827,0.1906538,-11.55718,1
30000000,59,0.033634324,0.48245746,0.9925989,0.058583375,0.1906538,-12.053421,1
30000000,60,0.038560174,0.48164663,-0.9818489,0.059226073,0.1906538,-11.836157,1
30000000,61,0.04348602,0.47989187,-0.95638984,0.059950806,0.1906538,-11.332305,1
30000000,62,0.048411872,0.47720322,-0.9310734,0.06075769,0.86147654,-10.835013,1
30000000,63,0.07386997,0.48108944,-0.90555084,0.06198889,0.86147654,-10.409689,1
30000000,64,0.09932807,0.48381233,-0.8798838,0.06364441,0.86147654,-9.983774,1
30000000,65,0.12478617,0.48534098,-0.8541357,0.06572412,0.86147654,-9.558067,1
30000000,66,0.15024428,0.48566136,-0.8283706,0.06822815,0.86147654,-9.133498,1
30000000,67,0.17570238,0.4847642,-0.802653,0.071156494,0.86147654,-8.711006,1
30000000,68,0.20116048,0.4826517,-0.7770475,0.07450916,0.86147654,-8.291598,1
30000000,69,0.22661857,0.4793369,-0.7516179,0.07828613,0.86147654,-7.876333,1
30000000,70,0.2520767,0.47484294,-0.7264267,0.08248743,0.86147654,-7.466309,1
30000000,71,0.27753478,0.4692014,-0.7015348,0.08711304,0.86147654,-7.06263,1
30000000,72,0.30299288,0.4624529,-0.6770009,0.09216297,0.86147654,-6.666412,1
30000000,73,0.32845098,0.45464587,-0.65288115,0.09763721,0.86147654,-6.2787514,1
30000000,74,0.35390908,0.44583303,-0.62922895,0.103535645,-0.5836946,-5.900694,1
30000000,75,0.34293774,0.43069577,-0.60637987,0.10925122,0.026003122,-5.489976,1
30000000,76,0.3443787,0.41718048,-0.5842477,0.114990845,0.026003122,-5.1159515,1
30000000,77,0.3458197,0.40349036,-0.5628419,0.12075452,0.026003122,-4.7619376,1
