episode_id,step,cart_velocity,pole_angular_velocity,pole_angle,cart_position,motor_command,reward,done
5000000,0,0.14130548,0,-0.0027777776,0,-0.3232603,-7.6154356E-05,0
5000000,1,0.13279824,0.07522552,-0.12072214,0.002213257,-0.3232603,-0.20042923,0
5000000,2,0.12429098,-0.03515481,-0.12258716,0.0042847903,-0.3232603,-0.16068438,0
5000000,3,0.11578372,-0.036676817,-0.12453293,0.0062144776,-0.3232603,-0.16653349,0
5000000,4,0.10727647,-0.038264584,-0.12656292,0.008002441,0.8567476,-0.17276685,0
5000000,5,0.13050076,-0.05086001,-0.12926114,0.01017749,0.8567476,-0.19082491,0
5000000,6,0.15372506,-0.06346559,-0.13262808,0.012739624,0.8567476,-0.21396838,0
5000000,7,0.17694934,-0.07609355,-0.13666497,0.015688721,0.9011998,-0.24236307,0
5000000,8,0.20162751,-0.089257255,-0.14140022,0.019049194,0.9011998,-0.27718315,0
5000000,9,0.22630566,-0.102463916,-0.1468361,0.022820923,0.9011998,-0.3180459,0
5000000,10,0.25098383,-0.11572909,-0.15297571,0.027004028,0.9011998,-0.36526108,0
5000000,11,0.27566198,-0.12905645,-0.15982237,0.03159839,0.9011998,-0.41915616,0
5000000,12,0.30034015,-0.14245613,-0.16737992,0.036604002,0.9011998,-0.4801146,0
5000000,13,0.32501832,-0.15593463,-0.1756525,0.042020995,0.9011998,-0.54855376,0
5000000,14,0.34969646,-0.16948947,-0.18464419,0.04784924,0.9011998,-0.6249008,0
5000000,15,0.37437463,-0.18312542,-0.1943593,0.05408887,0.9011998,-0.7096417,0
5000000,16,0.3990528,-0.1968343,-0.2048017,0.060739744,-0.7650801,-0.8032502,0
5000000,17,0.3760079,-0.19633171,-0.21521741,0.067006595,-0.7650801,-0.8448521,0
5000000,18,0.352963,-0.19630948,-0.22563195,0.07288928,-0.7650801,-0.8904899,0
5000000,19,0.32991812,-0.19676825,-0.23607084,0.07838794,-0.7650801,-0.9402773,0
5000000,20,0.30687323,-0.19769998,-0.24655914,0.08350244,-0.7650801,-0.99432635,0
5000000,21,0.28382835,-0.19910555,-0.257122,0.08823291,-0.7650801,-1.0528194,0
5000000,22,0.26078343,-0.20098086,-0.26778436,0.09257934,-0.7650801,-1.1159528,0
5000000,23,0.23773855,-0.2033228,-0.27857098,0.09654163,-0.7650801,-1.1839608,0
5000000,24,0.21469367,-0.20613346,-0.2895067,0.100119874,-0.7650801,-1.2571344,0
5000000,25,0.19164877,-0.20940864,-0.30061617,0.10331397,-0.7650801,-1.3357737,0
5000000,26,0.16860388,-0.21315186,-0.31192425,0.10612402,-0.7650801,-1.4202486,0
5000000,27,0.14555898,-0.21736065,-0.3234556,0.10855005,-0.7650801,-1.5109408,0
5000000,28,0.12251409,-0.22203481,-0.3352349,0.11059192,-0.7650801,-1.6082801,0
5000000,29,0.09946919,-0.22717662,-0.347287,0.112249754,-0.7650801,-1.7127479,0
5000000,30,0.07642429,-0.2327841,-0.35963657,0.11352344,-0.25822616,-1.8248478,0
5000000,31,0.0700774,-0.24152532,-0.3724499,0.11469141,-0.85842353,-1.9590229,0
5000000,32,0.043980576,-0.24761073,-0.38558605,0.11542444,-0.85842353,-2.0871515,0
5000000,33,0.017883753,-0.25421146,-0.39907238,0.11572254,-0.85842353,-2.2247515,0
5000000,34,-0.00821307,-0.26132515,-0.41293612,0.11558569,-0.85842353,-2.3725162,0
5000000,35,-0.03430989,-0.26894903,-0.4272043,0.11501391,-0.85842353,-2.5311875,0
5000000,36,-0.060406715,-0.27707806,-0.44190374,0.11400708,-0.85842353,-2.7015471,0
5000000,37,-0.08650354,-0.2857076,-0.457061,0.11256531,-0.85842353,-2.8844311,0
5000000,38,-0.112600364,-0.29482836,-0.47270212,0.1106886,-0.69405705,-3.0807002,0
5000000,39,-0.13331956,-0.3046022,-0.48886177,0.10846655,-0.69405705,-3.2924035,0
5000000,40,-0.15403874,-0.31474042,-0.50555927,0.10589929,-0.69405705,-3.518797,1
5000000,41,-0.17475793,-0.3252226,-0.52281284,0.10298669,-0.69405705,-3.7606924,1
5000000,42,-0.19547713,-0.33602497,-0.5406395,0.09972876,-0.69405705,-4.0188985,1
5000000,43,-0.21619631,-0.34711942,-0.5590548,0.09612549,-0.69405705,-4.2942076,1
5000000,44,-0.23691551,-0.35847324,-0.5780724,0.09217688,-0.69405705,-4.587382,1
5000000,45,-0.2576347,-0.3700486,-0.59770405,0.087882936,-0.69405705,-4.89914,1
5000000,46,-0.27835387,-0.38180262,-0.6179593,0.08324365,-0.69405705,-5.23014,1
5000000,47,-0.29907307,-0.39368546,-0.638845,0.078259155,-0.69405705,-5.580957,1
5000000,48,-0.31979224,-0.40564495,-0.6603651,0.07292932,-0.69405705,-5.9520955,1
5000000,49,-0.3405114,-0.41761965,-0.6825205,0.06725415,-0.69405705,-6.3439236,1
5000000,50,-0.36123058,-0.42954406,-0.70530856,0.061233643,-0.69405705,-6.756691,1
5000000,51,-0.38194978,-0.4413472,-0.72872275,0.054867797,-0.69405705,-7.1905026,1
5000000,52,-0.40266895,-0.4529521,-0.75275254,0.048156615,-0.8093126,-7.645293,1
5000000,53,-0.42716068,-0.46528348,-0.7774366,0.04103723,-0.8093126,-8.130995,1
5000000,54,-0.4516524,-0.47731152,-0.8027588,0.033509642,-0.8093126,-8.639012,1
5000000,55,-0.47614413,-0.48894104,-0.828698,0.025573853,-0.8093126,-9.168817,1
5000000,56,-0.50063586,-0.50006974,-0.8552275,0.01722998,-0.8093126,-9.719614,1
5000000,57,-0.52512765,-0.5106021,-0.88231575,0.008477905,-0.8093126,-10.2904825,1
5000000,58,-0.5496194,-0.52043295,-0.9099256,0.00068237307,-0.8093126,-10.880188,1
5000000,59,-0.57411116,-0.52946156,-0.93801445,0.010250854,-0.8093126,-11.487329,1
5000000,60,-0.5986029,-0.53758854,-0.96653444,0.020227538,-0.8093126,-12.110294,1
5000000,61,-0.6230947,-0.54472053,-0.99543273,0.030612426,-0.8093126,-12.74733,1
5000000,62,-0.6475864,-0.5507697,0.97534794,0.041405518,-0.8093126,-12.423321,1
5000000,63,-0.6720782,-0.5556579,0.9458694,0.05260681,-0.8093126,-11.918969,1
5000000,64,-0.6965699,-0.5593158,0.91619676,0.06421631,-0.4987676,-11.4151125,1
5000000,65,-0.71087486,-0.55800724,0.8865936,0.07606421,-0.4987676,-10.8745985,1
5000000,66,-0.7251798,-0.55553967,0.85712135,0.088150516,-0.4987676,-10.340902,1
5000000,67,-0.7394847,-0.55191696,0.8278412,0.10047522,-0.4987676,-9.815019,1
5000000,68,-0.75378966,-0.5471562,0.7988137,0.11303833,-0.4987676,-9.298016,1
5000000,69,-0.7680946,-0.5412885,0.77009743,0.12583996,-0.4987676,-8.79102,1
5000000,70,-0.78239954,-0.5343477,0.7417494,0.13888,-0.4987676,-8.295098,1
5000000,71,-0.7967045,-0.5263847,0.7138238,0.15215845,-0.85052943,-7.8113866,1
5000000,72,-0.8225434,-0.52014196,0.6862294,0.16586755,-0.85052943,-7.3669357,1
5000000,73,-0.84838235,-0.51265436,0.6590323,0.1800072,-0.85052943,-6.930948,1
5000000,74,-0.87422127,-0.5039844,0.6322951,0.19457752,-0.85052943,-6.504772,1
5000000,75,-0.9000602,-0.49420017,0.60607696,0.20957848,-0.85052943,-6.0896945,1
5000000,76,-0.9258991,-0.4833776,0.58043295,0.22501013,-0.85052943,-5.6869473,1
5000000,77,-0.95173806,-0.4715975,0.5554139,0.24087244,-0.85052943,-5.297673,1
5000000,78,-0.977577,-0.45894408,0.5310662,0.2571654,-0.85052943,-4.9229016,1
5000000,79,-1,-0.44537902,0.5074381,0.27383208,-0.85052943,-4.562475,1
